Count,ProcessID,Data(Bytes),Time (Seconds)
4177,4578,20480,5.000065
4178,4765,20480,5.000065
4179,8007,20480,5.000065
4180,8636,20480,5.000065
4181,30175,20480,5.000066
4182,3303,20480,5.000066
4183,32284,20480,5.000066
4184,2521,20480,5.000066
4185,2613,20480,5.000066
4186,5109,20480,5.000066
4187,8637,20480,5.000066
4188,30812,20480,5.000067
4189,31265,20480,5.000067
4190,825,19456,5.000067
4191,1540,20480,5.000067
4192,4941,20480,5.000067
4193,30242,20480,5.000067
4194,31215,20480,5.000067
4195,1343,20480,5.000067
4196,3139,20480,5.000067
4197,4291,20480,5.000067
4198,5914,20480,5.000067
4199,6321,20480,5.000067
4200,6881,20480,5.000067
4201,7402,20480,5.000067
4202,27703,20480,5.000068
4203,28977,19456,5.000068
4204,832,20480,5.000068
4205,2170,20480,5.000068
4206,2544,20480,5.000068
4207,3368,20480,5.000068
4208,4051,20480,5.000068
4209,30877,20480,5.000068
4210,472,20480,5.000068
4211,5071,20480,5.000068
4212,5360,20480,5.000068
4213,28094,20480,5.000069
4214,31581,20480,5.000069
4215,32211,20480,5.000069
4216,1074,20480,5.000069
4217,4630,20480,5.000069
4218,30596,20480,5.000069
4219,7236,20480,5.000069
4220,8243,20480,5.000069
4221,31127,20480,5.00007
4222,30490,20480,5.00007
4223,30495,20480,5.00007
4224,30555,20480,5.00007
4225,30862,20480,5.00007
4226,30951,20480,5.00007
4227,1756,20480,5.00007
4228,2806,20480,5.00007
4229,3755,20480,5.00007
4230,4407,20480,5.00007
4231,5509,20480,5.00007
4232,29409,20480,5.000071
4233,30822,20480,5.000071
4234,31387,19456,5.000071
4235,31699,20480,5.000071
4236,30990,20480,5.000071
4237,32280,20480,5.000071
4238,2030,20480,5.000071
4239,2598,20480,5.000071
4240,4333,20480,5.000071
4241,4402,20480,5.000071
4242,6542,20480,5.000071
4243,6669,20480,5.000071
4244,26951,20480,5.000072
4245,5149,20480,5.000072
4246,1235,20480,5.000072
4247,5322,20480,5.000072
4248,5733,20480,5.000072
4249,28480,20480,5.000073
4250,32659,20480,5.000073
4251,32634,20480,5.000073
4252,1764,20480,5.000073
4253,3363,20480,5.000073
4254,3621,20480,5.000073
4255,3999,20480,5.000073
4256,31711,20480,5.000074
4257,901,20480,5.000074
4258,1605,20480,5.000074
4259,3759,20480,5.000074
4260,3803,20480,5.000074
4261,4679,20480,5.000074
4262,4709,20480,5.000074
4263,30733,19456,5.000074
4264,30747,20480,5.000074
4265,32751,20480,5.000074
4266,926,20480,5.000074
4267,3141,20480,5.000074
4268,6598,20480,5.000074
4269,7117,20480,5.000074
4270,7470,20480,5.000074
4271,29593,20480,5.000075
4272,32760,20480,5.000075
4273,1129,20480,5.000075
4274,31603,20480,5.000075
4275,2656,20480,5.000075
4276,3493,20480,5.000075
4277,4460,20480,5.000075
4278,4745,20480,5.000075
4279,27261,20480,5.000076
4280,27904,20480,5.000076
4281,30205,20480,5.000076
4282,31471,20480,5.000076
4283,507,20480,5.000076
4284,3516,20480,5.000076
4285,3902,20480,5.000076
4286,30675,20480,5.000076
4287,31461,20480,5.000076
4288,32706,20480,5.000076
4289,2819,20480,5.000076
4290,4184,19456,5.000076
4291,4379,20480,5.000076
4292,5915,20480,5.000076
4293,6794,20480,5.000076
4294,28215,20480,5.000077
4295,29156,20480,5.000077
4296,4731,20480,5.000077
4297,5195,20480,5.000077
4298,30254,20480,5.000077
4299,32266,20480,5.000077
4300,32561,20480,5.000077
4301,4958,20480,5.000077
4302,27879,20480,5.000078
4303,2550,20480,5.000078
4304,31391,20480,5.000078
4305,31775,20480,5.000078
4306,1402,20480,5.000078
4307,5095,20480,5.000078
4308,6717,20480,5.000078
4309,7889,19456,5.000078
4310,8483,20480,5.000078
4311,32766,20480,5.000079
4312,365,20480,5.000079
4313,968,20480,5.000079
4314,4454,20480,5.000079
4315,30454,20480,5.000079
4316,7344,20480,5.000079
4317,28868,20480,5.00008
4318,28970,20480,5.00008
4319,31825,20480,5.00008
4320,32048,20480,5.00008
4321,32173,20480,5.00008
4322,4047,20480,5.00008
4323,31605,20480,5.00008
4324,1224,20480,5.00008
4325,1581,20480,5.00008
4326,3076,20480,5.00008
4327,5210,20480,5.00008
4328,5880,20480,5.00008
4329,6448,20480,5.00008
4330,7115,20480,5.00008
4331,27085,20480,5.000081
4332,29454,20480,5.000081
4333,29877,20480,5.000081
4334,29919,20480,5.000081
4335,30715,20480,5.000081
4336,31010,20480,5.000081
4337,568,20480,5.000081
4338,805,20480,5.000081
4339,1894,20480,5.000081
4340,6245,20480,5.000081
4341,29419,20480,5.000082
4342,29745,20480,5.000082
4343,30538,20480,5.000082
4344,1501,20480,5.000082
4345,1788,20480,5.000082
4346,3838,20480,5.000082
4347,4265,20480,5.000082
4348,31936,20480,5.000082
4349,2203,20480,5.000082
4350,2270,20480,5.000082
4351,4276,19456,5.000082
4352,27454,19456,5.000083
4353,28944,20480,5.000083
4354,32135,20480,5.000083
4355,838,20480,5.000083
4356,1336,20480,5.000083
4357,2162,20480,5.000083
4358,4801,20480,5.000083
4359,30934,20480,5.000083
4360,31467,20480,5.000083
4361,6938,20480,5.000083
4362,7618,20480,5.000083
4363,27723,20480,5.000084
4364,28987,19456,5.000084
4365,2161,20480,5.000084
4366,2714,20480,5.000084
4367,4839,20480,5.000084
4368,30152,20480,5.000084
4369,31825,20480,5.000084
4370,31964,20480,5.000084
4371,32695,20480,5.000084
4372,1012,20480,5.000084
4373,2051,20480,5.000084
4374,5969,20480,5.000084
4375,7091,20480,5.000084
4376,7097,20480,5.000084
4377,7247,20480,5.000084
4378,26969,20480,5.000085
4379,32264,20480,5.000085
4380,32720,20480,5.000085
4381,1416,20480,5.000085
4382,2314,20480,5.000085
4383,2822,20480,5.000085
4384,3249,20480,5.000085
4385,4580,20480,5.000085
4386,30607,20480,5.000085
4387,1782,20480,5.000085
4388,3952,20480,5.000085
4389,27241,20480,5.000086
4390,28311,20480,5.000086
4391,29009,20480,5.000086
4392,32241,20480,5.000086
4393,32666,20480,5.000086
4394,492,20480,5.000086
4395,4479,20480,5.000086
4396,5376,20480,5.000086
4397,1763,20480,5.000086
4398,26971,20480,5.000087
4399,27174,20480,5.000087
4400,27880,20480,5.000087
4401,31087,20480,5.000087
4402,30111,20480,5.000087
4403,913,20480,5.000087
4404,3277,20480,5.000087
4405,5935,20480,5.000087
4406,28668,20480,5.000088
4407,29551,20480,5.000088
4408,3429,20480,5.000088
4409,32133,20480,5.000088
4410,32191,20480,5.000088
4411,1203,20480,5.000088
4412,1547,20480,5.000088
4413,4370,20480,5.000088
4414,6063,20480,5.000088
4415,26898,20480,5.000089
4416,28804,20480,5.000089
4417,28984,19456,5.000089
4418,29471,20480,5.000089
4419,31078,20480,5.000089
4420,1844,20480,5.000089
4421,1920,20480,5.000089
4422,2091,20480,5.000089
4423,1779,20480,5.000089
4424,3784,20480,5.000089
4425,5470,20480,5.000089
4426,8146,20480,5.000089
4427,8720,20480,5.000089
4428,27200,20480,5.00009
4429,30879,20480,5.00009
4430,2222,20480,5.00009
4431,2926,20480,5.00009
4432,3785,20480,5.00009
4433,30915,20480,5.00009
4434,2181,20480,5.00009
4435,3809,20480,5.00009
4436,4513,20480,5.00009
4437,5510,20480,5.00009
4438,27976,20480,5.000091
4439,32484,20480,5.000091
4440,656,19456,5.000091
4441,2955,20480,5.000091
4442,5122,20480,5.000091
4443,5394,20480,5.000091
4444,31400,20480,5.000091
4445,2949,20480,5.000091
4446,3865,20480,5.000091
4447,4538,20480,5.000091
4448,5424,20480,5.000091
4449,7103,20480,5.000091
4450,7172,20480,5.000091
4451,7880,19456,5.000091
4452,8054,20480,5.000091
4453,28663,20480,5.000092
4454,30199,20480,5.000092
4455,416,20480,5.000092
4456,2369,20480,5.000092
4457,2802,20480,5.000092
4458,3771,20480,5.000092
4459,3913,20480,5.000092
4460,31405,20480,5.000092
4461,32596,20480,5.000092
4462,32716,20480,5.000092
4463,1333,20480,5.000092
4464,2147,20480,5.000092
4465,2200,20480,5.000092
4466,3670,20480,5.000092
4467,4006,20480,5.000092
4468,4368,20480,5.000092
4469,4373,20480,5.000092
4470,4839,20480,5.000092
4471,4847,20480,5.000092
4472,5842,20480,5.000092
4473,7791,20480,5.000092
4474,7838,20480,5.000092
4475,8456,20480,5.000092
4476,29907,20480,5.000093
4477,30897,20480,5.000093
4478,31506,20480,5.000093
4479,2054,20480,5.000093
4480,3128,20480,5.000093
4481,4249,20480,5.000093
4482,31959,20480,5.000093
4483,32452,20480,5.000093
4484,830,20480,5.000093
4485,4838,20480,5.000093
4486,7385,20480,5.000093
4487,27932,20480,5.000094
4488,28079,20480,5.000094
4489,29858,20480,5.000094
4490,30033,20480,5.000094
4491,31013,20480,5.000094
4492,1502,20480,5.000094
4493,3765,20480,5.000094
4494,3849,20480,5.000094
4495,4877,20480,5.000094
4496,4957,20480,5.000094
4497,31217,20480,5.000094
4498,31528,20480,5.000094
4499,31871,20480,5.000094
4500,32601,20480,5.000094
4501,3178,20480,5.000094
4502,4416,20480,5.000094
4503,4820,20480,5.000094
4504,5195,20480,5.000094
4505,6135,20480,5.000094
4506,29623,20480,5.000095
4507,30050,20480,5.000095
4508,906,20480,5.000095
4509,2171,20480,5.000095
4510,2476,20480,5.000095
4511,2896,20480,5.000095
4512,31377,20480,5.000095
4513,32273,20480,5.000095
4514,1733,20480,5.000095
4515,2134,20480,5.000095
4516,2524,20480,5.000095
4517,3283,20480,5.000095
4518,4420,20480,5.000095
4519,6211,20480,5.000095
4520,7024,20480,5.000095
4521,8032,20480,5.000095
4522,27136,20480,5.000096
4523,27557,20480,5.000096
4524,27645,20480,5.000096
4525,28170,20480,5.000096
4526,32564,20480,5.000096
4527,1706,20480,5.000096
4528,5156,20480,5.000096
4529,32398,20480,5.000096
4530,4284,20480,5.000096
4531,5074,20480,5.000096
4532,7885,20480,5.000096
4533,29241,20480,5.000097
4534,2011,20480,5.000097
4535,4438,20480,5.000097
4536,4884,20480,5.000097
4537,30278,20480,5.000097
4538,32197,20480,5.000097
4539,853,20480,5.000097
4540,1975,20480,5.000097
4541,2661,20480,5.000097
4542,3890,20480,5.000097
4543,6566,20480,5.000097
4544,29299,20480,5.000098
4545,30503,20480,5.000098
4546,31975,20480,5.000098
4547,1354,20480,5.000098
4548,3564,20480,5.000098
4549,4292,20480,5.000098
4550,5004,20480,5.000098
4551,32570,20480,5.000098
4552,1111,20480,5.000098
4553,1180,20480,5.000098
4554,3224,20480,5.000098
4555,4876,20480,5.000098
4556,6462,20480,5.000098
4557,7675,20480,5.000098
4558,8052,20480,5.000098
4559,8299,20480,5.000098
4560,8301,20480,5.000098
4561,27003,20480,5.000099
4562,27626,20480,5.000099
4563,28559,20480,5.000099
4564,29398,20480,5.000099
4565,1872,20480,5.000099
4566,1981,20480,5.000099
4567,2082,20480,5.000099
4568,3320,20480,5.000099
4569,5330,20480,5.000099
4570,5180,20480,5.000099
4571,5532,20480,5.000099
4572,5908,20480,5.000099
4573,7071,20480,5.000099
4574,7273,20480,5.000099
4575,8523,20480,5.000099
4576,30305,20480,5.0001
4577,32179,20480,5.0001
4578,32387,20480,5.0001
4579,32508,20480,5.0001
4580,32515,20480,5.0001
4581,32524,20480,5.0001
4582,955,20480,5.0001
4583,30119,20480,5.0001
4584,874,20480,5.0001
4585,2290,20480,5.0001
4586,3008,20480,5.0001
4587,4851,20480,5.0001
4588,4880,20480,5.0001
4589,6784,20480,5.0001
4590,7978,20480,5.0001
4591,8210,20480,5.0001
4592,30195,20480,5.000101
4593,2851,20480,5.000101
4594,3419,20480,5.000101
4595,3863,20480,5.000101
4596,367,20480,5.000101
4597,2866,20480,5.000101
4598,4053,20480,5.000101
4599,6039,20480,5.000101
4600,8422,20480,5.000101
4601,8727,20480,5.000101
4602,26983,20480,5.000102
4603,27652,20480,5.000102
4604,29902,20480,5.000102
4605,31521,20480,5.000102
4606,31969,20480,5.000102
4607,2587,20480,5.000102
4608,3659,20480,5.000102
4609,31726,20480,5.000102
4610,457,20480,5.000102
4611,1228,20480,5.000102
4612,3615,20480,5.000102
4613,4933,20480,5.000102
4614,5466,20480,5.000102
4615,6903,20480,5.000102
4616,7171,20480,5.000102
4617,28151,20480,5.000103
4618,28662,20480,5.000103
4619,29228,20480,5.000103
4620,29265,20480,5.000103
4621,31856,20480,5.000103
4622,1137,20480,5.000103
4623,3622,20480,5.000103
4624,31189,20480,5.000103
4625,1957,20480,5.000103
4626,2154,20480,5.000103
4627,3013,20480,5.000103
4628,3871,20480,5.000103
4629,5942,20480,5.000103
4630,7297,20480,5.000103
4631,27291,20480,5.000104
4632,30266,20480,5.000104
4633,979,20480,5.000104
4634,1483,20480,5.000104
4635,3573,20480,5.000104
4636,30328,20480,5.000104
4637,752,20480,5.000104
4638,1884,20480,5.000104
4639,3322,20480,5.000104
4640,8102,20480,5.000104
4641,27829,20480,5.000105
4642,30119,20480,5.000105
4643,31124,20480,5.000105
4644,31900,20480,5.000105
4645,912,20480,5.000105
4646,2862,20480,5.000105
4647,3993,20480,5.000105
4648,5072,20480,5.000105
4649,5544,20480,5.000105
4650,30858,20480,5.000105
4651,31361,20480,5.000105
4652,447,20480,5.000105
4653,3590,20480,5.000105
4654,4468,20480,5.000105
4655,5415,20480,5.000105
4656,7426,20480,5.000105
4657,27663,20480,5.000106
4658,29986,20480,5.000106
4659,30153,20480,5.000106
4660,30696,20480,5.000106
4661,31105,20480,5.000106
4662,32011,20480,5.000106
4663,1829,20480,5.000106
4664,4629,20480,5.000106
4665,2918,20480,5.000106
4666,3940,20480,5.000106
4667,5519,20480,5.000106
4668,6291,20480,5.000106
4669,6382,20480,5.000106
4670,7022,20480,5.000106
4671,8631,20480,5.000106
4672,28640,20480,5.000107
4673,28862,20480,5.000107
4674,30747,20480,5.000107
4675,316,20480,5.000107
4676,3738,20480,5.000107
4677,5407,20480,5.000107
4678,30332,20480,5.000107
4679,1925,20480,5.000107
4680,2388,20480,5.000107
4681,2830,20480,5.000107
4682,27561,20480,5.000108
4683,29917,20480,5.000108
4684,29973,20480,5.000108
4685,31722,20480,5.000108
4686,1703,20480,5.000108
4687,2338,20480,5.000108
4688,3113,20480,5.000108
4689,4012,20480,5.000108
4690,30354,20480,5.000108
4691,30941,20480,5.000108
4692,4852,20480,5.000108
4693,5331,20480,5.000108
4694,8117,20480,5.000108
4695,26995,20480,5.000109
4696,28946,20480,5.000109
4697,29353,20480,5.000109
4698,30689,20480,5.000109
4699,31162,20480,5.000109
4700,32489,20480,5.000109
4701,1583,20480,5.000109
4702,4509,19456,5.000109
4703,30515,20480,5.000109
4704,32524,20480,5.000109
4705,5091,20480,5.000109
4706,5703,20480,5.000109
4707,5819,20480,5.000109
4708,32250,20480,5.00011
4709,2517,20480,5.00011
4710,31876,20480,5.00011
4711,1412,20480,5.00011
4712,3372,20480,5.00011
4713,3386,20480,5.00011
4714,4764,20480,5.00011
4715,7576,20480,5.00011
4716,8716,20480,5.00011
4717,27335,20480,5.000111
4718,28530,20480,5.000111
4719,29304,20480,5.000111
4720,29606,20480,5.000111
4721,30853,20480,5.000111
4722,31968,20480,5.000111
4723,2018,20480,5.000111
4724,5286,20480,5.000111
4725,6987,20480,5.000111
4726,26867,20480,5.000112
4727,27790,20480,5.000112
4728,28108,20480,5.000112
4729,32199,20480,5.000112
4730,2184,20480,5.000112
4731,5003,20480,5.000112
4732,31711,20480,5.000112
4733,3259,20480,5.000112
4734,3633,20480,5.000112
4735,6652,20480,5.000112
4736,7094,20480,5.000112
4737,29193,20480,5.000113
4738,30445,20480,5.000113
4739,30729,20480,5.000113
4740,30969,20480,5.000113
4741,31905,20480,5.000113
4742,32120,20480,5.000113
4743,2909,20480,5.000113
4744,3947,20480,5.000113
4745,30578,20480,5.000113
4746,915,20480,5.000113
4747,933,20480,5.000113
4748,2275,20480,5.000113
4749,2616,20480,5.000113
4750,4385,20480,5.000113
4751,7646,20480,5.000113
4752,27328,20480,5.000114
4753,28050,20480,5.000114
4754,30665,20480,5.000114
4755,310,20480,5.000114
4756,2134,20480,5.000114
4757,300,20480,5.000114
4758,2089,20480,5.000114
4759,3797,20480,5.000114
4760,3884,20480,5.000114
4761,5369,20480,5.000114
4762,8314,20480,5.000114
4763,27236,20480,5.000115
4764,27314,20480,5.000115
4765,30697,20480,5.000115
4766,4028,20480,5.000115
4767,617,20480,5.000115
4768,1214,20480,5.000115
4769,1504,20480,5.000115
4770,4789,20480,5.000115
4771,5721,20480,5.000115
4772,6194,20480,5.000115
4773,30064,20480,5.000116
4774,1543,20480,5.000116
4775,1865,20480,5.000116
4776,2026,20480,5.000116
4777,31046,20480,5.000116
4778,31415,20480,5.000116
4779,3239,20480,5.000116
4780,3614,20480,5.000116
4781,3630,20480,5.000116
4782,8669,20480,5.000116
4783,29479,20480,5.000117
4784,2690,20480,5.000117
4785,30197,20480,5.000117
4786,5184,20480,5.000117
4787,7610,20480,5.000117
4788,27095,20480,5.000118
4789,31757,20480,5.000118
4790,31773,20480,5.000118
4791,32543,20480,5.000118
4792,32241,20480,5.000118
4793,3446,20480,5.000118
4794,7354,20480,5.000118
4795,8116,20480,5.000118
4796,26859,20480,5.000119
4797,29672,20480,5.000119
4798,30712,20480,5.000119
4799,31167,20480,5.000119
4800,32759,20480,5.000119
4801,5387,20480,5.000119
4802,881,20480,5.000119
4803,3320,20480,5.000119
4804,5238,20480,5.000119
4805,8006,20480,5.000119
4806,8123,20480,5.000119
4807,31135,20480,5.00012
4808,937,20480,5.00012
4809,30180,20480,5.00012
4810,872,20480,5.00012
4811,2719,20480,5.00012
4812,3595,20480,5.00012
4813,4890,20480,5.00012
4814,5253,20480,5.00012
4815,28103,20480,5.000121
4816,30889,20480,5.000121
4817,2086,20480,5.000121
4818,30374,20480,5.000121
4819,31076,20480,5.000121
4820,1814,20480,5.000121
4821,8740,20480,5.000121
4822,27403,20480,5.000122
4823,28164,20480,5.000122
4824,28698,20480,5.000122
4825,29975,20480,5.000122
4826,4754,20480,5.000122
4827,5303,20480,5.000122
4828,2690,20480,5.000122
4829,3864,20480,5.000122
4830,7183,20480,5.000122
4831,29102,20480,5.000123
4832,31628,20480,5.000123
4833,32509,20480,5.000123
4834,903,20480,5.000123
4835,1580,20480,5.000123
4836,2205,20480,5.000123
4837,5231,20480,5.000123
4838,6902,20480,5.000123
4839,31818,20480,5.000124
4840,3193,20480,5.000124
4841,4003,20480,5.000124
4842,4724,20480,5.000124
4843,739,20480,5.000124
4844,769,20480,5.000124
4845,2273,20480,5.000124
4846,5570,20480,5.000124
4847,28118,20480,5.000125
4848,4258,20480,5.000125
4849,8362,20480,5.000125
4850,30359,20480,5.000126
4851,3735,20480,5.000126
4852,308,20480,5.000126
4853,987,20480,5.000127
4854,1514,20480,5.000127
4855,2845,20480,5.000127
4856,4211,20480,5.000127
4857,30326,20480,5.000127
4858,2193,20480,5.000127
4859,2227,20480,5.000127
4860,2456,20480,5.000128
4861,4075,20480,5.000128
4862,5206,20480,5.000128
4863,4936,20480,5.000128
4864,5624,20480,5.000128
4865,7627,20480,5.000128
4866,28104,20480,5.000129
4867,32345,20480,5.000129
4868,2020,20480,5.000129
4869,2622,20480,5.000129
4870,3939,20480,5.000129
4871,31286,20480,5.000129
4872,31958,20480,5.000129
4873,3077,20480,5.000129
4874,3086,20480,5.000129
4875,6642,20480,5.000129
4876,27588,20480,5.00013
4877,28294,20480,5.00013
4878,352,20480,5.00013
4879,4034,20480,5.00013
4880,5298,20480,5.00013
4881,31387,20480,5.00013
4882,31805,20480,5.00013
4883,3083,20480,5.00013
4884,6274,20480,5.00013
4885,8298,20480,5.00013
4886,8696,20480,5.00013
4887,27759,20480,5.000131
4888,28090,20480,5.000131
4889,29829,20480,5.000131
4890,1818,20480,5.000131
